id,uuid,parent_id,city_id,name,category,geom,geom_pt,modified_at,deleted_at,synced_at
4452,c10d0665-e1dc-4196-ae2f-c58a36c68e20,,4373,Policlínica e Maternidade Professor Barros Lima,18,"POLYGON((-34.9237427141532 -8.02109122883042, -34.9236836373115 -8.0216447178514, -34.9230110701901 -8.02160421868029, -34.9229042774378 -8.02078748453529, -34.923709767453 -8.02069523622295, -34.9237427141532 -8.02109122883042))",POINT(-34.9233464345309 -8.02134772375535),2025-08-27 14:01:14.456999 UTC,,
4448,05e9711e-7f40-4225-8d82-304fa70f7cc2,,4373,UPA - Tipo III Lagoa Encantada,18,"POLYGON((-34.9497232612521 -8.12849284505149, -34.9496033 -8.1287017, -34.9496541903724 -8.12873033746468, -34.9496035735445 -8.12882220262416, -34.9495645564063 -8.12887753049415, -34.9494896856817 -8.12892450698154, -34.9493979426812 -8.12905290935235, -34.9493293990601 -8.12907274386125, -34.9490436248859 -8.12895686855854, -34.9494084878537 -8.12826787958098, -34.9497775688904 -8.12841820454974, -34.9497232612521 -8.12849284505149))",POINT(-34.9494486671063 -8.12859727252574),2025-08-27 14:01:14.456999 UTC,,
4455,46c7bc34-705c-439b-a36d-90022996eca8,,4373,Hospital Getúlio Vargas,18,"POLYGON((-34.9222901404694 -8.05068263068991, -34.9224282983641 -8.05088426653628, -34.9225851262446 -8.05095334548365, -34.9226504711948 -8.05108030138692, -34.9227120821479 -8.05105042940968, -34.9232292407539 -8.05204180565433, -34.9223853573968 -8.05253469327879, -34.9215657450213 -8.05114004534139, -34.9222901404694 -8.05068263068991))",POINT(-34.9224123779789 -8.05159092549786),2025-08-27 16:39:28.263197 UTC,,
4456,db2acdb6-f736-4545-8fcb-5c8880531e81,,4373,UPA - Caxangá,18,"POLYGON((-34.9578849733286 -8.02990615042674, -34.9578644363442 -8.02993602240398, -34.9575769185633 -8.03009285028449, -34.9573379427454 -8.02944313477952, -34.9574592976529 -8.02937592283073, -34.9576646674964 -8.02929004089617, -34.9578849733286 -8.02990615042674))",POINT(-34.9576126433957 -8.02967464260313),2025-08-27 16:45:36.937906 UTC,,
4457,9fa7a397-e6c3-4b5b-af3f-80dc469495e3,,4373,Hospital Geral de Areias,18,"POLYGON((-34.9263524546396 -8.10050154059161, -34.9263511006766 -8.10059671279569, -34.9262184123021 -8.10072003449145, -34.9260464590004 -8.10111144657991, -34.9255617402444 -8.10103101946952, -34.9255888195045 -8.10080314256946, -34.9251393037868 -8.10074952445658, -34.9250932690446 -8.10093450691583, -34.9249335014099 -8.10075756717396, -34.9247926892574 -8.10056722281936, -34.9246654167349 -8.10036347383302, -34.924913661722 -8.09916898581236, -34.9262644470443 -8.0993440571257, -34.9262360138211 -8.09953574251558, -34.9264702494211 -8.10039832564063, -34.9263524546396 -8.10050154059161))",POINT(-34.9255499140686 -8.0999496081743),2025-08-28 05:24:42.565897 UTC,,
4458,7601aadc-0d8e-42cd-beaf-612e480b4733,,4373,Hospital Tricentenàrio,18,"POLYGON((-34.8436585455192 -8.01085820768136, -34.8439012553343 -8.01078912873399, -34.8438564473684 -8.01066217283072, -34.8436081365576 -8.01074058677098, -34.8435539935989 -8.01058189189189, -34.8439964722617 -8.01044746799431, -34.8441140931721 -8.01030370910384, -34.8442578520626 -8.01025516714083, -34.8441831721195 -8.01001245732575, -34.8444520199146 -8.00992657539119, -34.8444818918919 -8.00995084637269, -34.8444650889047 -8.01003299431011, -34.844368938478 -8.0107723257468, -34.8442606525605 -8.01087314366998, -34.8437220234708 -8.01104490753911, -34.8436585455192 -8.01085820768136))",POINT(-34.8440888391876 -8.0105146799431),2025-08-28 05:32:53.242888 UTC,,
4459,bb166883-d4c0-4f59-9f25-fa5199e6f208,,4373,UPA Olinda,18,"POLYGON((-34.8596081081081 -7.98010753022759, -34.8593747332859 -7.97981814544808, -34.8599105618777 -7.97941113975818, -34.8601140647226 -7.97970052453769, -34.8596081081081 -7.98010753022759))",POINT(-34.8597465571861 -7.97975933499289),2025-08-28 05:36:45.466593 UTC,,
4461,0518b834-1f07-4f9c-9dfc-1a6f2fedbbf7,,4373,Hospital Infantil Mandacaru,18,"POLYGON((-34.8823823541963 -8.04069786450925, -34.8825055761024 -8.04045142069702, -34.8820780334282 -8.04026285384069, -34.8821956543386 -8.0400294790185, -34.8829312517781 -8.04035060277383, -34.8827202809388 -8.04083602240398, -34.8823823541963 -8.04069786450925))",POINT(-34.8826503128921 -8.04040101173543),2025-08-28 05:58:11.828008 UTC,,
4466,888a098f-a866-4547-92f4-1e8aaef78c3d,,4373,Hospital Barão de Lucena,18,"POLYGON((-34.9390214261384 -8.04035585880374, -34.9387958964708 -8.03960899525656, -34.9388906738812 -8.03949638015848, -34.9380728802259 -8.0373459620496, -34.9392223948175 -8.03693571889636, -34.9394525685285 -8.03751287458637, -34.9396231678672 -8.03781854556004, -34.9397693958717 -8.03834408459051, -34.9401024707711 -8.03943001767532, -34.9401918323294 -8.03974909375756, -34.9390214261384 -8.04035585880374))",POINT(-34.9392974411537 -8.03888705113291),2025-08-28 07:48:45.656409 UTC,,
4464,fe67843c-04b7-4bb5-8682-e470e3b1c93c,,4373,Hospital de Pediatria Helena Moura,18,"POLYGON((-34.9023680841183 -8.03194666481461, -34.9026967131358 -8.03269044760886, -34.9013878149024 -8.03388796634173, -34.9002118980322 -8.03369893117281, -34.9004474875951 -8.03300446078942, -34.9001963274576 -8.03277788621813, -34.9011061905973 -8.0315122839203, -34.9012591884169 -8.03165707760336, -34.901787233989 -8.03107253982558, -34.9023680841183 -8.03194666481461))",POINT(-34.9015294731415 -8.03231855621174),2025-08-28 07:48:45.656409 UTC,,
4463,c9b38d8a-e426-4309-8817-54ccc229f582,,4373,Hospital de Câncer de Pernambuco,18,"POLYGON((-34.8743165271031 -8.04112270189522, -34.8731304555104 -8.04199211296835, -34.8723058920401 -8.04081569275952, -34.8728217519451 -8.04047248576502, -34.8730695271751 -8.04018424529135, -34.8733024088121 -8.04036925547938, -34.8734107258525 -8.04030892607952, -34.8743165271031 -8.04112270189522))",POINT(-34.8732795741575 -8.04096919732737),2025-08-28 07:48:45.656409 UTC,,
4468,21991765-4756-4cb7-b10e-40d17221bd32,,4373,UPA Paulista,18,"POLYGON((-34.8905912403908 -7.94830228853449, -34.8898316671448 -7.94845783937884, -34.8897788625876 -7.94809041746198, -34.8905154184625 -7.9479630265746, -34.8905912403908 -7.94830228853449))",POINT(-34.8901808260173 -7.94819635299824),2025-08-28 07:56:42.358713 UTC,,
4474,fb07e104-d672-499b-97fc-8d06c5bbb3f6,,4373,Hospital dos Servidores do Estado - HSE,18,"POLYGON((-34.8966062286629 -8.04849684477239, -34.8954356205548 -8.04763615842817, -34.895514034495 -8.04728516269559, -34.8955887144381 -8.04718807876957, -34.8959173061878 -8.04690429498578, -34.8961460135135 -8.04714980529873, -34.8964101938122 -8.04735610864154, -34.8968928129445 -8.04763522492888, -34.8968209334993 -8.04789007023471, -34.8966062286629 -8.04849684477239))",POINT(-34.8962325165867 -8.04776311433144),2025-08-28 09:13:48.741781 UTC,,
4483,5d62b2ec-99d6-4677-a827-912faf53f48c,,4373,Hospital Alfa,18,"POLYGON((-34.9034779267267 -8.1313083036115, -34.903022229686 -8.13140074534228, -34.9029624661396 -8.13131200128114, -34.9029139082582 -8.13103097829129, -34.9034050899046 -8.1309514783308, -34.9034779267267 -8.1313083036115))",POINT(-34.9031937450021 -8.1311696409514),2025-08-28 13:17:48.625587 UTC,,
4478,6033d28b-8a9c-4784-b874-abe5ee61a65c,,4373,UPA Curado,18,"POLYGON((-34.9970781105318 -8.08057076411552, -34.9967400729729 -8.08115322012348, -34.9964113734681 -8.08096461541294, -34.9967624843027 -8.08037846099496, -34.9970781105318 -8.08057076411552))",POINT(-34.9967465775026 -8.08076768976423),2025-08-28 13:17:48.625587 UTC,,
4495,781b72da-98b8-432a-8847-6da7b5b9ec06,,4373,UPA 24h Germano Coelho - Rio Doce,18,"POLYGON((-34.8442707930299 -7.96239588993599, -34.844429487909 -7.96232120999289, -34.844827158606 -7.96287570857041, -34.8442110490754 -7.96286263958037, -34.8442707930299 -7.96239588993599))",POINT(-34.8444456685633 -7.96262926475818),2025-08-29 05:32:18.910326 UTC,,
4501,0e0a2026-551a-4697-bc7a-c8f3415bbd24,,4373,Fundação Altino Ventura,18,"POLYGON((-34.9378944452347 -8.03683649715505, -34.9366547581792 -8.03727710881934, -34.9365315362731 -8.03695225106686, -34.9372596657183 -8.03668713726885, -34.9371737837838 -8.03646029694169, -34.937273201458 -8.03642669096729, -34.9373282779161 -8.03657138335705, -34.9376073942034 -8.03648550142248, -34.9377026111309 -8.03673754623044, -34.9377791580725 -8.03671514224752, -34.9377978280583 -8.03675995021337, -34.9378594390114 -8.03673941322902, -34.9378944452347 -8.03683649715505))",POINT(-34.9372110495478 -8.03689437411095),2025-08-29 05:46:58.853792 UTC,,
4502,6e1384c9-e4e7-470e-afa6-a916499d47ae,,4373,Maternidade Professor Bandeira Filho,18,"POLYGON((-34.9111922226173 -8.07823880156473, -34.9111679516358 -8.07909201991465, -34.9105817140825 -8.07909762091038, -34.9105350391181 -8.07905841394025, -34.9104827631579 -8.07835642247511, -34.9111922226173 -8.07823880156473))",POINT(-34.9108438966519 -8.07870741820769),2025-08-29 05:46:58.853792 UTC,,
4498,e7a9559d-fa4f-42e2-ac3a-2a9f6dc01920,,4373,Policlínica Lessa de Andrade,18,"POLYGON((-34.9071190244019 -8.05888905962837, -34.9068103467319 -8.05918309992734, -34.9067332346894 -8.05864137482124, -34.9067924487046 -8.05860362079064, -34.906785101718 -8.05850867023835, -34.9070823043817 -8.0585013987531, -34.9071190244019 -8.05888905962837))",POINT(-34.9069290784388 -8.0587652172248),2025-08-29 05:48:18.851859 UTC,,
4492,4be25955-1ba7-4171-af95-9e2494858543,,4373,Hospital Miguel Arraes,18,"POLYGON((-34.8922772501042 -7.92008504587031, -34.8922122451656 -7.92008504587031, -34.8920524413583 -7.92041770090191, -34.8917569774983 -7.92068557639988, -34.8916691830747 -7.9209596061038, -34.8916204293708 -7.92108301015899, -34.8916095952144 -7.92125738539134, -34.8916204293708 -7.92143176054984, -34.8916610574574 -7.92159540486219, -34.8916420976837 -7.9216651548772, -34.8916123037535 -7.92170002988027, -34.8915364646585 -7.92171880872685, -34.8913847864685 -7.92170539526509, -34.891243942435 -7.92159540486219, -34.8911626862618 -7.92138883744075, -34.8911003898623 -7.92062158611105, -34.8907834907868 -7.92062963420934, -34.8906751492226 -7.92061890341158, -34.8905857674321 -7.92054915321936, -34.8904936771024 -7.92039355659415, -34.8904097123901 -7.92025405612156, -34.8906155613622 -7.91932047481956, -34.8908986036989 -7.91941168687912, -34.8908782896555 -7.91945863425485, -34.8908945408902 -7.91948277861742, -34.8910177794195 -7.91952972598505, -34.8911978972701 -7.91950960568529, -34.8912276912003 -7.91939424928107, -34.8919346199072 -7.91964374099841, -34.8922609988695 -7.91981543413547, -34.8922772501042 -7.92008504587031))",POINT(-34.8912634066517 -7.92048342706064),2025-08-29 12:05:10.774772 UTC,,
4531,586d9e6f-2f58-4f7b-a0e2-0c2354189fa4,,4373,Hapvida,18,"POLYGON((-34.8459439366999 -7.99830919452347, -34.8455798719773 -7.99849029338549, -34.8455350640114 -7.99841001244666, -34.845501458037 -7.99842681543386, -34.8454417140825 -7.99831292852063, -34.8454771870555 -7.99829239153628, -34.8452176742532 -7.99775562944525, -34.8454790540541 -7.99761933854909, -34.8459439366999 -7.99830919452347))",POINT(-34.845549593252 -7.99802401049076),2025-09-02 11:13:10.983427 UTC,,
4535,ad777ea5-bbbc-46dc-98ae-9edbe9007b9f,,4373,Hospital e Policlínica Jaboatão Prazeres,18,"POLYGON((-34.923576893275 -8.16543004865274, -34.9243664479148 -8.16659802342525, -34.9237174817005 -8.1669968736022, -34.9231149598768 -8.1674019359909, -34.9229819029741 -8.16714349132409, -34.9229643294209 -8.16643773772788, -34.9229216507917 -8.16589723897173, -34.923576893275 -8.16543004865274))",POINT(-34.9235091974743 -8.1661674883498),2025-09-02 11:38:04.043249 UTC,,
4542,d0b99cef-a7f9-492b-a88c-850647f67786,,4373,Hospital Pelópidas Silveira,18,"POLYGON((-34.9514680053908 -8.07342950669575, -34.9491449070729 -8.0727601487144, -34.9495547766329 -8.07120130401581, -34.9500705165589 -8.07135703901117, -34.9519262728324 -8.07191409061858, -34.9514680053908 -8.07342950669575))",POINT(-34.9505272410324 -8.07233711966649),2025-09-02 12:53:00.720999 UTC,,
4543,06482952-5c9c-46dd-b578-bba155bf31f7,,4373,Policlínica Agamenon Magalhães (24h),18,"POLYGON((-34.9057717887624 -8.08049768669986, -34.9058371337127 -8.08068625355619, -34.9056205618777 -8.08077586948791, -34.9055645519203 -8.0808262784495, -34.9056093598862 -8.08092709637269, -34.9051332752489 -8.08117354018492, -34.9049559103841 -8.08091962837838, -34.9051183392603 -8.08078147048364, -34.9052060881935 -8.08088788940256, -34.9056242958748 -8.08034272581793, -34.9057717887624 -8.08049768669986))",POINT(-34.905527621154 -8.08073106152205),2025-09-03 04:21:21.937570 UTC,,
4547,0d46a8cd-dcc0-47e3-9450-7f80699801f3,,4373,Hospital Emergência Hapvida Pediatria e Adulto Caxangá,18,"POLYGON((-34.9441030446206 -8.04158489730975, -34.9434381641898 -8.04178240001962, -34.9432619181073 -8.04183778436015, -34.9430503172718 -8.04125990586879, -34.9438545059834 -8.04092132929963, -34.9441125429125 -8.04156452004055, -34.9441030446206 -8.04158489730975))",POINT(-34.9435787636364 -8.04141221295467),2025-09-03 04:57:32.633316 UTC,,
4557,a8c9b3dc-32b9-4fe3-9ca5-ff378a504c42,,4373,SPA de PEIXINHOS,18,"POLYGON((-34.872722596566 -8.01214273524385, -34.8726872183028 -8.01215388208194, -34.8727000831258 -8.01217776816252, -34.8724797730317 -8.0123481554967, -34.872425097534 -8.01235293271065, -34.8723836888849 -8.01208023332464, -34.8726630967596 -8.0120296744403, -34.872722596566 -8.01214273524385))",POINT(-34.8725006818914 -8.01226296182961),2025-09-03 09:22:19.385423 UTC,,
4558,cba6432b-758c-461d-9b67-e7ee1965a5be,,4373,Hospital Ilha do Leite - Hapvida,18,"POLYGON((-34.8953258985252 -8.0641810339824, -34.8949351295263 -8.06413008353979, -34.8950718182708 -8.06363650079474, -34.8954050975919 -8.06368386884237, -34.8953258985252 -8.0641810339824))",POINT(-34.8951832356675 -8.06390697619108),2025-09-03 09:22:19.385423 UTC,,
4559,0d6e50ce-035a-4920-875d-a0d6e681deb8,,4373,UPAE Mustardinha,18,"POLYGON((-34.9173431231813 -8.06903243905171, -34.9171581913505 -8.06907702014872, -34.9171839209965 -8.06922827740553, -34.9168067 -8.06936, -34.916670936179 -8.06898467358516, -34.9172739747576 -8.06879520384558, -34.9173431231813 -8.06903243905171))",POINT(-34.9169513763374 -8.06915264877713),2025-09-03 09:22:19.385423 UTC,,
4567,65f56d76-8397-46f3-9c41-b63c37e1237f,,4373,Upa,18,"POLYGON((-34.9340834273347 -8.21934114707988, -34.9339479005891 -8.21943657881287, -34.9338129095224 -8.21920860296818, -34.9338441636117 -8.21918626242527, -34.9336532772291 -8.21892760930492, -34.9340550363564 -8.21862858941446, -34.9340925338749 -8.21863707225133, -34.9341182464591 -8.21865191721544, -34.9342018123575 -8.21877067690825, -34.9340834273347 -8.21934114707988))",POINT(-34.9339455638955 -8.21905693586509),2025-09-03 11:46:50.684667 UTC,,
4574,a77ba401-dc1d-423c-a88f-a5231959aca8,,4373,Santa Casa de Misericórdia do Recife,18,"POLYGON((-34.8747530405405 -8.04085017247513, -34.8748650604552 -8.04106301031296, -34.8755035739687 -8.04200771159318, -34.8739651671408 -8.04315404871976, -34.8731474217639 -8.0420058445946, -34.8743012268848 -8.04117316322903, -34.8747530405405 -8.04085017247513))",POINT(-34.8744726180921 -8.04158950391182),2025-09-04 05:15:19.927036 UTC,,
4578,002b193c-51fb-43e9-a4fb-393e0cb43317,,4373,Hospital Guararapes,18,"POLYGON((-34.933512784495 -8.16607757556899, -34.9333858285918 -8.16620639847083, -34.9331225817923 -8.16594781916785, -34.9328443990043 -8.16621293296585, -34.9323729818635 -8.16570417585349, -34.9328089260313 -8.16530370465861, -34.933512784495 -8.16607757556899))",POINT(-34.9328849146488 -8.16582599751067),2025-09-04 05:25:41.867743 UTC,,
4598,a36b904b-e39b-4705-9f32-5e4ec049b55c,,4373,Hospital Militar de Área de Recife,18,"POLYGON((-34.8851733874662 -8.05779331782687, -34.884610954396 -8.0581264287198, -34.8839072710115 -8.05821034210762, -34.8839059869177 -8.05790901667954, -34.8843387265173 -8.05786197429289, -34.8849859097761 -8.05749199208831, -34.8851733874662 -8.05779331782687))",POINT(-34.8847571006068 -8.05782764605988),2025-09-04 12:27:18.183854 UTC,,
4602,4087900e-ed63-4bd8-9f89-4256baf9580b,,4373,Hapvida - Pronto Atendimento (Derby),18,"POLYGON((-34.8989644736842 -8.05511297386202, -34.8986358819346 -8.05551064455903, -34.898452916074 -8.05536128467283, -34.8983539651494 -8.05518578680655, -34.8986582859175 -8.05495241198436, -34.8989644736842 -8.05511297386202))",POINT(-34.8986176217243 -8.05527353573969),2025-09-04 12:43:09.282062 UTC,,
4612,6bf63360-1fed-41ab-8304-ee77d6d5468d,,4373,Hospital Veterinário do Recife,18,"POLYGON((-34.9203310440892 -8.04456672305156, -34.919944928234 -8.0447437212944, -34.919765277107 -8.04443574430211, -34.9200897216797 -8.044123342114, -34.9201782065632 -8.04413573200707, -34.9203551763301 -8.04455566065881, -34.9203310440892 -8.04456672305156))",POINT(-34.9200812445133 -8.04428573815459),2025-09-05 05:07:21.454211 UTC,,
4522,f9a2ac4d-7c8d-488b-a3a3-248002a2e617,,4373,Hospital Eduardo Campos da Pessoa Idosa,18,"POLYGON((-34.9280909583926 -8.09959695501424, -34.9279611895448 -8.10061351751422, -34.9279229285206 -8.10063127222618, -34.9267429854196 -8.10045577435989, -34.9266272315078 -8.10042590238265, -34.9265637535562 -8.10034375444524, -34.9263770536985 -8.09949613709106, -34.9263023737554 -8.09943265913942, -34.926317309744 -8.09936544719063, -34.9280909583926 -8.09959695501424))",POINT(-34.9272623995678 -8.09997035472974),2025-09-05 08:33:07.654419 UTC,,
4625,96082d24-ea5c-4926-b942-129ec985cfcc,,4373,Hemope,18,"POLYGON((-34.8984260437477 -8.05351479666119, -34.8981426176977 -8.05362051907666, -34.8976044456147 -8.0528517821514, -34.8981753698435 -8.05270663762447, -34.8984260437477 -8.05351479666119))",POINT(-34.8980798710632 -8.0531832894063),2025-09-05 08:54:22.721674 UTC,,
4631,c00e4e17-d59a-40c4-9245-c4facd28e054,,4373,UPA Engenho Velho,18,"POLYGON((-35.0070479391892 -8.11114249911095, -35.0063160757468 -8.11113409761735, -35.0063170092461 -8.11077656738976, -35.0069713922475 -8.11077750088905, -35.0070451386913 -8.11085124733286, -35.0070479391892 -8.11114249911095))",POINT(-35.0066814717757 -8.1109926724751),2025-09-08 11:14:53.412736 UTC,,
4634,d6f3b9eb-120f-48f4-83d0-0bae9aadda60,,4373,Hospital Esperança Olinda,18,"POLYGON((-34.8392890131579 -7.98774289118066, -34.8393720945946 -7.98823017780939, -34.8390892443101 -7.988287121266, -34.8390481703414 -7.98805654694168, -34.8388848079659 -7.98808548541963, -34.8389006774538 -7.98817416785206, -34.8386028911806 -7.98823111130868, -34.8385692852063 -7.98800987197724, -34.8388474679943 -7.98790718705548, -34.8388745394737 -7.98804721194879, -34.8390435028449 -7.98801733997155, -34.83906310633 -7.98783250711238, -34.8391937962304 -7.98779610064012, -34.8392890131579 -7.98774289118066))",POINT(-34.8387189473572 -7.9880136059744),2025-09-08 11:54:44.706556 UTC,,
4641,32d59348-139a-4a82-9f55-7c66984a3303,,4373,Hospital Vasco Lucena - Hapvida,18,"POLYGON((-34.8893721230441 -8.0598288353485, -34.8892404996444 -8.05960106152205, -34.8892675711238 -8.05958705903272, -34.8892517016358 -8.05954878556188, -34.889436534495 -8.05945263513514, -34.8895942958748 -8.05971494843527, -34.8893721230441 -8.0598288353485))",POINT(-34.8894167271184 -8.05965800497866),2025-09-08 12:46:21.970283 UTC,,
4673,d71fcb6e-3411-4696-99c0-fca82076ac9c,,4373,Centro Médico Sen. José Ermírio de Moraes,18,"POLYGON((-34.9258378396159 -8.02925414740398, -34.92576689367 -8.02926721639402, -34.9255895288051 -8.02924107841393, -34.9253990949502 -8.02918320145803, -34.9251358481508 -8.02910105352062, -34.9250462322191 -8.02885834370555, -34.9252254640825 -8.0285969639047, -34.9255092478663 -8.02836172208393, -34.9257575586771 -8.02822169719062, -34.9261514953769 -8.02857829391892, -34.9258378396159 -8.02925414740398))",POINT(-34.9256090136687 -8.02872765380512),2025-09-15 07:13:06.898936 UTC,,
4675,ca6c35d6-132a-4fc9-8404-7890cdac769a,,4373,Hospital Memorial Jaboatāo,18,"POLYGON((-35.0124563780227 -8.11160517514225, -35.0120755103129 -8.1125144034495, -35.0114183268137 -8.11226235864153, -35.0117954605263 -8.11132325835705, -35.0124563780227 -8.11160517514225))",POINT(-35.0119345099824 -8.1119337668919),2025-09-15 07:51:30.512185 UTC,,
4690,c3d83a75-da6f-4162-aa0a-bfd5313aa395,,4373,Hospital Correia Picanço,18,"POLYGON((-34.9049370181366 -8.03376997066146, -34.9047689882646 -8.03428339527027, -34.9048679391892 -8.0343226022404, -34.9048380672119 -8.03442342016359, -34.9050583730441 -8.03450930209815, -34.9049780921052 -8.03478375088904, -34.9048100622333 -8.03503952969416, -34.903936306899 -8.0346623959815, -34.9044889384779 -8.03363741376246, -34.9049370181366 -8.03376997066146))",POINT(-34.9044726677044 -8.03437301120199),2025-09-17 05:42:33.765513 UTC,,
4703,764b8816-dce3-4499-934b-92bbd6d55114,,4373,Hospital Santa Joana Recife,18,"POLYGON((-34.8985218329977 -8.05199137295549, -34.8986891248179 -8.0523990087193, -34.898299648549 -8.05249994703553, -34.8981715657492 -8.05212207526096, -34.8980924942248 -8.05214925098254, -34.8980602705683 -8.05202795766174, -34.8977768616109 -8.05179726054281, -34.8973233439421 -8.05155526693807, -34.8975037054358 -8.05124209852907, -34.8977951591538 -8.05157726636265, -34.8979415394964 -8.05148150415278, -34.8981114452513 -8.05137797741394, -34.898696966622 -8.05105186801364, -34.8989113092666 -8.05150220949738, -34.8984277313489 -8.0517196155517, -34.8985218329977 -8.05199137295549))",POINT(-34.8980726396126 -8.05175843804725),2025-09-17 11:53:09.450422 UTC,,
4712,9534f87b-f893-4f0f-8edc-4fafaffbad55,,4373,Hospital Geral Materno Infantil,18,"POLYGON((-34.8946977810379 -8.06119496569843, -34.8946807904624 -8.06110438197417, -34.8944925871647 -8.06113932141307, -34.8944703687198 -8.06099309337088, -34.8947905757194 -8.06093486094998, -34.8948258638377 -8.06117037868956, -34.8946977810379 -8.06119496569843))",POINT(-34.8946432308174 -8.06104873767253),2025-09-17 11:53:09.450422 UTC,,
4715,3e35bd54-dca2-4ec8-97da-adf7752a4e7e,,4373,Unimed Recife Ambulatório HUR III,18,"POLYGON((-34.8919902064797 -8.06425804256041, -34.891839905235 -8.06448838218752, -34.8921888655161 -8.06470578126579, -34.892336747208 -8.06448870522836, -34.8925234491565 -8.06461002216238, -34.8924901214892 -8.06466243086367, -34.8922653231058 -8.06497041272415, -34.8921908259671 -8.06503899688805, -34.8921241706325 -8.0650622896203, -34.8920392177551 -8.06507523002653, -34.891951650943 -8.06503640880659, -34.8914602312211 -8.06450326367577, -34.8918314099472 -8.06416034228569, -34.8919902064797 -8.06425804256041))",POINT(-34.8918300035183 -8.06463622651302),2025-09-17 12:24:13.430550 UTC,,
4717,d2fa6808-c43a-4b37-a341-090fb709d62a,,4373,Hospital Brites De Albuquerque,18,"POLYGON((-34.8594283906005 -7.98065833489537, -34.8592310385314 -7.98080976906224, -34.8590336864622 -7.98068551539099, -34.8589160594012 -7.98050948929204, -34.8589173663685 -7.98047842585495, -34.8589461196501 -7.98044089086531, -34.8589134454665 -7.98039817863153, -34.8588735829625 -7.98041953474898, -34.8588382948441 -7.98041953474898, -34.8587363513912 -7.98031340130579, -34.8590774698683 -7.98007718958026, -34.8592068596355 -7.97994128688179, -34.8594460346597 -7.98020726783504, -34.8594329649863 -7.98022021094271, -34.8595623547534 -7.98037682251296, -34.8594826297454 -7.98046483560048, -34.85940159777 -7.98047130715028, -34.8593453981741 -7.98053472833295, -34.8594283906005 -7.98065833489537))",POINT(-34.8591514830546 -7.98034511190938),2025-09-17 12:32:23.357800 UTC,,
4722,4b919fc3-8aae-40b2-bc8a-02a29bcd7a02,,4373,Hospital Evangélico,18,"POLYGON((-34.907530967283 -8.03846966927454, -34.9072322475106 -8.03944797652915, -34.9060635064011 -8.03913805476529, -34.906227802276 -8.03861529516359, -34.9066161379801 -8.03835018136558, -34.9068476458037 -8.03824189544809, -34.907530967283 -8.03846966927454))",POINT(-34.9067761725375 -8.03887667496444),2025-09-18 05:46:37.225292 UTC,,
4729,9c4bbe03-fb6e-4dfa-8691-680d0b5df15b,,4373,Hospital Jayme da Fonte,18,"POLYGON((-34.9004754869852 -8.05193038849109, -34.9002065632566 -8.05205502668671, -34.8999347786373 -8.05137046036632, -34.9002151459288 -8.0512099411996, -34.9004754869852 -8.05193038849109))",POINT(-34.9002101241384 -8.0516504244287),2025-09-18 08:40:54.791380 UTC,,
4735,9a2075f9-84a5-4b2c-947a-26ffc01581c5,,4373,Policlínica João de Barros Barreto,18,"POLYGON((-34.8501896029109 -8.01753995539796, -34.8497642903448 -8.01800388403316, -34.8495660326642 -8.01780866117314, -34.8499669783646 -8.01734692583358, -34.8501896029109 -8.01753995539796))",POINT(-34.8498745652629 -8.01767430828555),2025-09-18 10:17:15.282243 UTC,,
4738,a26e86f2-1dd0-4827-a0fd-ab8fbb64faa4,,4373,USF - Casarão do Cordeiro,18,"POLYGON((-34.9216109832859 -8.04462816233997, -34.9217790131579 -8.04505943901137, -34.921650190256 -8.0451154489687, -34.9214989633713 -8.04472711326458, -34.9214952293741 -8.04469724128734, -34.9215008303698 -8.04466923630867, -34.9216109832859 -8.04462816233997))",POINT(-34.9216389727024 -8.04489327613798),2025-09-19 04:44:05.143178 UTC,,
4759,6f57a65f-83c8-4fa7-b365-74fe6534be7f,,4373,Hospital Esperança Recife,18,"POLYGON((-34.8956827619926 -8.06707565257281, -34.8942518983601 -8.06776006389269, -34.8940470828898 -8.06730660631646, -34.8954352766327 -8.06669542356107, -34.8955277280603 -8.06688694636724, -34.8955860435761 -8.06687427206669, -34.8956827619926 -8.06707565257281))",POINT(-34.8948753543207 -8.06719112944464),2025-09-19 13:17:26.111793 UTC,,
4762,59552221-1d1d-4bb2-8471-195051eb402d,,4373,Hospital De Ávila,18,"POLYGON((-34.9071602726462 -8.05240091862132, -34.9068183 -8.052455, -34.9067876222767 -8.05209390779428, -34.9070962678117 -8.05205165857968, -34.9071602726462 -8.05240091862132))",POINT(-34.9069664026511 -8.0522474132078),2025-09-19 13:43:05.589824 UTC,,
4849,031dac01-7319-4465-a03d-2c1c24cfaab6,,4373,UPA Torrões - Unidade de Pronto Atendimento Dulce Sampaio,18,"POLYGON((-34.9343376747754 -8.06319232256145, -34.9342618524385 -8.06322096655538, -34.9342425550809 -8.06316430622893, -34.9341759204567 -8.06318839103287, -34.9339546315624 -8.06263685373795, -34.9341422216403 -8.06256159304801, -34.9343623872407 -8.06312099340009, -34.9343171714784 -8.06313733644673, -34.9343376747754 -8.06319232256145))",POINT(-34.9341594350401 -8.06287892356902),2025-11-03 15:07:53.874881 UTC,,
